X	Y
2811.827232	0.000000
2817.230746	0.000000
2822.634260	0.000000
2828.037774	0.000000
2833.441288	0.000000
2838.844802	0.000000
2844.248316	0.000000
2849.651830	0.000000
2855.055344	0.000000
2860.458858	0.000000
2865.862371	0.000000
2871.265885	0.000000
2876.669399	0.000000
2882.072913	0.000000
2887.476427	0.000000
2892.879941	0.000000
2898.283455	0.000000
2903.686969	0.000000
2909.090483	0.000000
2914.493997	0.000000
2919.897511	0.000000
2925.301024	0.000000
2930.704538	0.000000
2936.108052	0.000000
2941.511566	0.000000
2946.915080	0.000000
2952.318594	0.000000
2957.722108	0.000000
2963.125622	0.000000
2968.529136	0.000000
2973.932650	0.000000
2979.336164	0.000000
2984.739677	0.000000
2990.143191	0.000000
2995.546705	0.000000
3000.950219	0.000000
3006.353733	0.000000
3011.757247	0.000000
3017.160761	0.000000
3022.564275	0.000000
3027.967789	0.000000
3033.371303	0.000000
3038.774817	0.000000
3044.178330	0.000000
3049.581844	0.000000
3054.985358	0.000000
3060.388872	0.000000
3065.792386	0.000000
3071.195900	0.000000
3076.599414	0.000000
3082.002928	0.000000
3087.406442	0.000000
3092.809956	0.000000
3098.213470	0.000000
3103.616983	0.000000
3109.020497	0.000000
3114.424011	0.000000
3119.827525	0.000000
3125.231039	0.000000
3130.634553	0.000000
3136.038067	0.000000
3141.441581	0.000000
3146.845095	0.000000
3152.248609	0.000000
3157.652122	0.000000
3163.055636	0.000000
3168.459150	0.000000
3173.862664	0.000000
3179.266178	0.000000
3184.669692	0.000000
3190.073206	0.000000
3195.476720	0.000000
3200.880234	0.000000
3206.283748	0.000000
3211.687262	0.000000
3217.090775	0.000000
3222.494289	0.000000
3227.897803	0.000000
3233.301317	0.000000
3238.704831	0.000000
3244.108345	0.000000
3249.511859	0.000000
3254.915373	0.000000
3260.318887	0.000000
3265.722401	0.000000
3271.125915	0.000000
3276.529428	0.000000
3281.932942	0.000000
3287.336456	0.000000
3292.739970	0.000000
3298.143484	0.000000
3303.546998	0.000000
3308.950512	0.000000
3314.354026	0.000000
3319.757540	0.000000
3325.161054	0.000000
3330.564568	0.000000
3335.968081	0.000000
3341.371595	0.000000
3346.775109	0.000000
3352.178623	0.000000
3357.582137	0.000000
3362.985651	0.000000
3368.389165	0.000000
3373.792679	0.000000
3379.196193	0.000000
3384.599707	0.000000
3390.003221	0.000000
3395.406734	0.000000
3400.810248	0.000000
3406.213762	0.000000
3411.617276	0.000000
3417.020790	0.000000
3422.424304	0.000000
3427.827818	0.000000
3433.231332	0.000000
3438.634846	0.000000
3444.038360	0.000000
3449.441874	0.000000
3454.845387	0.000000
3460.248901	0.000000
3465.652415	0.000000
3471.055929	0.000000
3476.459443	0.000000
3481.862957	0.000000
3487.266471	0.000000
3492.669985	0.000000
3498.073499	0.000000
3503.477013	0.000000
3508.880527	0.000000
3514.284040	0.000000
3519.687554	0.000000
3525.091068	0.000000
3530.494582	0.000000
3535.898096	0.000000
3541.301610	0.000000
3546.705124	0.000000
3552.108638	0.000000
3557.512152	0.000000
3562.915666	0.000000
3568.319180	0.000000
3573.722693	0.000000
3579.126207	0.000000
3584.529721	0.000000
3589.933235	0.000000
3595.336749	0.000000
3600.740263	0.000000
3606.143777	0.000000
3611.547291	0.000000
3616.950805	0.000000
3622.354319	0.000000
3627.757833	0.000000
3633.161346	0.000000
3638.564860	0.000000
3643.968374	0.000000
3649.371888	0.000000
3654.775402	0.000000
3660.178916	0.000000
3665.582430	0.000000
3670.985944	0.000000
3676.389458	0.000000
3681.792972	0.000000
3687.196486	0.000000
3692.599999	0.000000
3698.003513	0.000000
3703.407027	0.000000
3708.810541	0.000000
3714.214055	0.000000
3719.617569	0.000000
3725.021083	0.000000
3730.424597	0.000000
3735.828111	0.000000
3741.231625	0.000000
3746.635139	0.000000
3752.038652	0.000000
3757.442166	0.000000
3762.845680	0.000000
3768.249194	0.000000
3773.652708	0.000000
3779.056222	0.000000
3784.459736	0.000000
3789.863250	0.000000
3795.266764	0.000000
3800.670278	0.000000
3806.073792	0.000000
3811.477305	0.000000
3816.880819	0.000000
3822.284333	0.000000
3827.687847	0.000000
3833.091361	0.000000
3838.494875	0.000000
3843.898389	0.000000
3849.301903	0.000000
3854.705417	0.000000
3860.108931	0.000000
3865.512444	0.000000
3870.915958	0.000000
3876.319472	0.000000
3881.722986	0.000000
3887.126500	0.000000
3892.530014	0.000000
3897.933528	0.000000
3903.337042	0.000000
3908.740556	0.000000
3914.144070	0.000000
3919.547584	0.000000
3924.951097	0.000000
3930.354611	0.000000
3935.758125	0.000000
3941.161639	0.000000
3946.565153	0.000000
3951.968667	0.000000
3957.372181	0.000000
3962.775695	0.000000
3968.179209	0.000000
3973.582723	0.000000
3978.986237	0.000000
3984.389750	0.000000
3989.793264	0.000000
3995.196778	0.000000
4000.600292	0.000000
4006.003806	0.000000
4011.407320	0.000000
4016.810834	0.000000
4022.214348	0.000000
4027.617862	0.000000
4033.021376	0.000000
4038.424890	0.000000
4043.828403	0.000000
4049.231917	0.000000
4054.635431	0.000000
4060.038945	0.000000
4065.442459	0.000000
4070.845973	0.000000
4076.249487	0.000000
4081.653001	0.000000
4087.056515	0.000000
4092.460029	0.000000
4097.863543	0.000000
4103.267056	0.000000
4108.670570	0.000000
4114.074084	0.000000
4119.477598	0.000000
4124.881112	0.000000
4130.284626	0.000000
4135.688140	0.000000
4141.091654	0.000000
4146.495168	0.000000
4151.898682	0.000000
4157.302196	0.000000
4162.705709	0.000000
4168.109223	0.000000
4173.512737	0.000000
4178.916251	0.000000
4184.319765	0.000000
4189.723279	0.000000
4195.126793	0.000000
4200.530307	0.000000
4205.933821	0.000000
4211.337335	0.000000
4216.740849	0.000000
4222.144362	0.000000
4227.547876	0.000000
4232.951390	0.000000
4238.354904	0.000000
4243.758418	0.000000
4249.161932	0.000000
4254.565446	0.000000
4259.968960	0.000000
4265.372474	0.000000
4270.775988	0.000000
4276.179502	0.000000
4281.583015	0.000000
4286.986529	0.000000
4292.390043	0.000000
4297.793557	0.000000
4303.197071	0.000000
4308.600585	0.000000
4314.004099	0.000000
4319.407613	0.000000
4324.811127	0.000000
4330.214641	0.000000
4335.618155	0.000000
4341.021668	0.000000
4346.425182	0.000000
4351.828696	0.000000
4357.232210	0.000000
4362.635724	0.000000
4368.039238	0.000000
4373.442752	0.000000
4378.846266	0.000000
4384.249780	0.000000
4389.653294	0.000000
4395.056808	0.000000
4400.460321	0.000000
4405.863835	0.000000
4411.267349	0.000000
4416.670863	0.000000
4422.074377	0.000000
4427.477891	0.000000
4432.881405	0.000000
4438.284919	0.000000
4443.688433	0.000000
4449.091947	0.000000
4454.495461	0.000000
4459.898974	0.000000
4465.302488	0.000000
4470.706002	0.000000
4476.109516	0.000000
4481.513030	0.000000
4486.916544	0.000000
4492.320058	0.000000
4497.723572	0.000000
4503.127086	0.000000
4508.530600	0.000000
4513.934114	0.000000
4519.337627	0.000000
4524.741141	0.000000
4530.144655	0.000000
4535.548169	0.000000
4540.951683	0.000000
4546.355197	0.000000
4551.758711	0.000000
4557.162225	0.000000
4562.565739	0.000000
4567.969253	0.000000
4573.372766	0.000000
4578.776280	0.000000
4584.179794	0.000000
4589.583308	0.000000
4594.986822	0.000000
4600.390336	0.000000
4605.793850	0.000000
4611.197364	0.000000
4616.600878	0.000000
4622.004392	0.000000
4627.407906	0.000000
4632.811419	0.000000
4638.214933	0.000000
4643.618447	0.000000
4649.021961	0.000000
4654.425475	0.000000
4659.828989	0.000000
4665.232503	0.000000
4670.636017	0.000000
4676.039531	0.000000
4681.443045	0.000000
4686.846559	0.000000
4692.250072	0.000000
4697.653586	0.000000
4703.057100	0.000000
4708.460614	0.000000
4713.864128	0.000000
4719.267642	0.000000
4724.671156	0.000000
4730.074670	0.000000
4735.478184	0.000000
4740.881698	0.000000
4746.285212	0.000000
4751.688725	0.000000
4757.092239	0.000000
4762.495753	0.000000
4767.899267	0.000000
4773.302781	0.000000
4778.706295	0.000000
4784.109809	0.000000
4789.513323	0.000000
4794.916837	0.000000
4800.320351	0.000000
4805.723865	0.000000
4811.127378	0.000000
4816.530892	0.000000
4821.934406	0.000000
4827.337920	0.000000
4832.741434	0.000000
4838.144948	0.000000
4843.548462	0.000000
4848.951976	0.000000
4854.355490	0.000000
4859.759004	0.000000
4865.162518	0.000000
4870.566031	0.000000
4875.969545	0.000000
4881.373059	0.000000
4886.776573	0.000000
4892.180087	0.000000
4897.583601	0.000000
4902.987115	0.000000
4908.390629	0.000000
4913.794143	0.000000
4919.197657	0.000000
4924.601171	0.000000
4930.004684	0.000000
4935.408198	0.000000
4940.811712	0.000000
4946.215226	0.000000
4951.618740	0.000000
4957.022254	0.000000
4962.425768	0.000000
4967.829282	0.000000
4973.232796	0.000000
4978.636310	0.000000
4984.039824	0.000000
4989.443337	0.000000
4994.846851	0.000000
5000.250365	0.000000
5005.653879	0.000000
5011.057393	0.000000
5016.460907	0.000000
5021.864421	0.000000
5027.267935	0.000000
5032.671449	0.000000
5038.074963	0.000000
5043.478477	0.000000
5048.881990	0.000000
5054.285504	0.000000
5059.689018	0.000000
5065.092532	0.000000
5070.496046	0.000000
5075.899560	0.000000
5081.303074	0.000000
5086.706588	0.000000
5092.110102	0.000000
5097.513616	0.000000
5102.917130	0.000000
5108.320643	0.000000
5113.724157	0.000000
5119.127671	0.000000
5124.531185	0.000000
5129.934699	0.000000
5135.338213	0.000000
5140.741727	0.000000
5146.145241	0.000000
5151.548755	0.000000
5156.952269	0.000000
5162.355783	0.000000
5167.759296	0.000000
5173.162810	0.000000
5178.566324	0.000000
5183.969838	0.000000
5189.373352	0.000000
5194.776866	0.000000
5200.180380	0.000000
5205.583894	0.000000
5210.987408	0.000000
5216.390922	0.000000
5221.794436	0.000000
5227.197949	0.000000
5232.601463	0.000000
5238.004977	0.000000
5243.408491	0.000000
5248.812005	0.000000
5254.215519	0.000000
5259.619033	0.000000
5265.022547	0.000000
5270.426061	0.000000
5275.829575	0.000000
5281.233088	0.000000
5286.636602	0.000000
5292.040116	0.000000
5297.443630	0.000000
5302.847144	0.000000
5308.250658	0.000000
5313.654172	0.000000
5319.057686	0.000000
5324.461200	0.000000
5329.864714	0.000000
5335.268228	0.000000
5340.671741	0.000000
5346.075255	0.000000
5351.478769	0.000000
5356.882283	0.000000
5362.285797	0.000000
5367.689311	0.000000
5373.092825	0.000000
5378.496339	0.000000
5383.899853	0.000000
5389.303367	0.000000
5394.706881	0.000000
5400.110394	0.000000
5405.513908	0.000000
5410.917422	0.000000
5416.320936	0.000000
5421.724450	0.000000
5427.127964	0.000000
5432.531478	0.000000
5437.934992	0.000000
5443.338506	0.000000
5448.742020	0.000000
5454.145534	0.000000
5459.549047	0.000000
5464.952561	0.000000
5470.356075	0.000000
5475.759589	0.000000
5481.163103	0.000000
5486.566617	0.000000
5491.970131	0.000000
5497.373645	0.000000
5502.777159	0.000000
5508.180673	0.000000
5513.584187	0.000000
5518.987700	0.000000
5524.391214	0.000000
5529.794728	0.000000
5535.198242	0.000000
5540.601756	0.000000
5546.005270	0.000000
5551.408784	0.000000
5556.812298	0.000000
5562.215812	0.000000
5567.619326	0.000000
5573.022840	0.000000
5578.426353	0.000000
5583.829867	0.000000
5589.233381	0.000000
5594.636895	0.000000
5600.040409	0.000000
5605.443923	0.000000
5610.847437	0.000000
5616.250951	0.000000
5621.654465	0.000000
5627.057979	0.000000
5632.461493	0.000000
5637.865006	0.000000
5643.268520	0.000000
5648.672034	0.000000
5654.075548	0.000000
5659.479062	0.000000
5664.882576	0.000000
5670.286090	0.000000
5675.689604	0.000000
5681.093118	0.000000
5686.496632	0.000000
5691.900146	0.000000
5697.303659	0.000000
5702.707173	0.000000
5708.110687	0.000000
5713.514201	0.000000
5718.917715	0.000000
5724.321229	0.000000
5729.724743	0.000000
5735.128257	0.000000
5740.531771	0.000000
5745.935285	0.000000
5751.338799	0.000000
5756.742312	0.000000
5762.145826	0.000000
5767.549340	0.000000
5772.952854	0.000000
5778.356368	0.000000
5783.759882	0.000000
5789.163396	0.000000
5794.566910	0.000000
5799.970424	0.000000
5805.373938	0.000000
5810.777452	0.000000
5816.180965	0.000000
5821.584479	0.000000
5826.987993	0.000000
5832.391507	0.000000
5837.795021	0.000000
5843.198535	0.000000
5848.602049	0.000000
5854.005563	0.000000
5859.409077	0.000000
5864.812591	0.000000
5870.216105	0.000000
5875.619618	0.000000
5881.023132	0.000000
5886.426646	0.000000
5891.830160	0.000000
5897.233674	0.000000
5902.637188	0.000000
5908.040702	0.000000
5913.444216	0.000000
5918.847730	0.000000
5924.251244	0.000000
5929.654757	0.000000
5935.058271	0.000000
5940.461785	0.000000
5945.865299	0.000000
5951.268813	0.000000
5956.672327	0.000000
5962.075841	0.000000
5967.479355	0.000000
5972.882869	0.000000
5978.286383	0.000000
5983.689897	0.000000
5989.093410	0.000000
5994.496924	0.000000
5999.900438	0.000000
6005.303952	0.000000
6010.707466	0.000000
6016.110980	0.000000
6021.514494	0.000000
6026.918008	0.000000
6032.321522	0.000000
6037.725036	0.000000
6043.128550	0.000000
6048.532063	0.000000
6053.935577	0.000000
6059.339091	0.000000
6064.742605	0.000000
6070.146119	0.000000
6075.549633	0.000000
6080.953147	0.000000
6086.356661	0.000000
6091.760175	0.000000
6097.163689	0.000000
6102.567203	0.000000
6107.970716	0.000000
6113.374230	0.000000
6118.777744	0.000000
6124.181258	0.000000
6129.584772	0.000000
6134.988286	0.000000
6140.391800	0.000000
6145.795314	0.000000
6151.198828	0.000000
6156.602342	0.000000
6162.005856	0.000000
6167.409369	0.000000
6172.812883	0.000000
6178.216397	0.000000
6183.619911	0.000000
6189.023425	0.000000
6194.426939	0.000000
6199.830453	0.000000
6205.233967	0.000000
6210.637481	0.000000
6216.040995	0.000000
6221.444509	0.000000
6226.848022	0.000000
6232.251536	0.000000
6237.655050	0.000000
6243.058564	0.000000
6248.462078	0.000000
6253.865592	0.000000
6259.269106	0.000000
6264.672620	0.000000
6270.076134	0.000000
6275.479648	0.000000
6280.883162	0.000000
6286.286675	0.000000
6291.690189	0.000000
6297.093703	0.000000
6302.497217	0.000000
6307.900731	0.000000
6313.304245	0.000000
6318.707759	0.000000
6324.111273	0.000000
6329.514787	0.000000
6334.918301	0.000000
6340.321815	0.000000
6345.725328	0.000000
6351.128842	0.000000
6356.532356	0.000000
6361.935870	0.000000
6367.339384	0.000000
6372.742898	0.000000
6378.146412	0.000000
6383.549926	0.000000
6388.953440	0.000000
6394.356954	0.000000
6399.760468	0.000000
6405.163981	0.000000
6410.567495	0.000000
6415.971009	0.000000
6421.374523	0.000000
6426.778037	0.000000
6432.181551	0.000000
6437.585065	0.000000
6442.988579	0.000000
6448.392093	0.000000
6453.795607	0.000000
6459.199121	0.000000
6464.602634	0.000000
6470.006148	0.000000
6475.409662	0.000000
6480.813176	0.000000
6486.216690	0.000000
6491.620204	0.000000
6497.023718	0.000000
6502.427232	0.000000
6507.830746	0.000000
6513.234260	0.000000
6518.637774	0.000000
6524.041287	0.000000
6529.444801	0.000000
6534.848315	0.000000
6540.251829	0.000000
6545.655343	0.000000
6551.058857	0.000000
6556.462371	0.000000
6561.865885	0.000000
6567.269399	0.000000
6572.672913	0.000000
6578.076427	0.000000
6583.479940	0.000000
6588.883454	0.000000
6594.286968	0.000000
6599.690482	0.000000
6605.093996	0.000000
6610.497510	0.000000
6615.901024	0.000000
6621.304538	0.000000
6626.708052	0.000000
6632.111566	0.000000
6637.515079	0.000000
6642.918593	0.000000
6648.322107	0.000000
6653.725621	0.000000
6659.129135	0.000000
6664.532649	0.000000
6669.936163	0.000000
6675.339677	0.000000
6680.743191	0.000000
6686.146705	0.000000
6691.550219	0.000000
6696.953732	0.000000
6702.357246	0.000000
6707.760760	0.000000
6713.164274	0.000000
6718.567788	0.000000
6723.971302	0.000000
6729.374816	0.000000
6734.778330	0.000000
6740.181844	0.000000
6745.585358	0.000000
6750.988872	0.000000
6756.392385	0.000000
6761.795899	0.000000
6767.199413	0.000000
6772.602927	0.000000
6778.006441	0.000000
6783.409955	0.000000
6788.813469	0.000000
6794.216983	0.000000
6799.620497	0.000000
6805.024011	0.000000
6810.427525	0.000000
6815.831038	0.000000
6821.234552	0.000000
6826.638066	0.000000
6832.041580	0.000000
6837.445094	0.000000
6842.848608	0.000000
6848.252122	0.000000
6853.655636	0.000000
6859.059150	0.000000
6864.462664	0.000000
6869.866178	0.000000
6875.269691	0.000000
6880.673205	0.000000
6886.076719	0.000000
6891.480233	0.000000
6896.883747	0.000000
6902.287261	0.000000
6907.690775	0.000000
6913.094289	0.000000
6918.497803	0.000000
6923.901317	0.000000
6929.304831	0.000000
6934.708344	0.000000
6940.111858	0.000000
6945.515372	0.000000
6950.918886	0.000000
